route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1944,1,580505,Line 1 UCLA ,0,64478, 
1944,1,580506,Line 1 UCLA ,0,64479, 
1944,1,580507,Line 1 UCLA ,0,64480, 
1944,1,580508,Line 1 UCLA ,0,64478, 
1944,1,580509,Line 1 UCLA,0,64481, 
1944,1,580510,Line 1 UCLA ,0,64479, 
1944,1,580512,Line 1 UCLA,0,64482, 
1944,1,580511,Line 1 UCLA ,0,64480, 
1944,1,580513,Line 1 UCLA,0,64478, 
1944,1,580514,Line 1 UCLA ,0,64481, 
1944,1,580516,Line 1 UCLA,0,64483, 
1944,1,580515,Line 1 UCLA,0,64479, 
1944,1,580517,Line 1 UCLA ,0,64484, 
1944,1,580519,Line 1 UCLA ,0,64485, 
1944,1,580518,Line 1 UCLA,0,64482, 
1944,1,580520,Line 1 UCLA ,0,64480, 
1944,1,580522,Line 1 UCLA,0,64486, 
1944,1,580521,Line 1 UCLA ,0,64478, 
1944,1,580523,Line 1 UCLA,0,64481, 
1944,1,580525,Line 1 UCLA ,0,64483, 
1944,1,580524,Line 1 UCLA,0,64479, 
1944,1,580526,Line 1 UCLA ,0,64484, 
1944,1,580571,Line 1 UCLA ,0,64487, 
1944,1,580527,Line 1 UCLA,0,64485, 
1944,1,580529,Line 1 UCLA ,0,64482, 
1944,1,580528,Line 1 UCLA,0,64480, 
1944,1,580530,Line 1 UCLA ,0,64486, 
1944,1,580531,Line 1 UCLA,0,64478, 
1944,1,580532,Line 1 UCLA ,0,64481, 
1944,1,580541,Line 1 UCLA,0,64483, 
1944,1,580533,Line 1 UCLA ,0,64479, 
1944,1,580542,Line 1 UCLA,0,64484, 
1944,1,580534,Line 1 UCLA ,0,64487, 
1944,1,580543,Line 1 UCLA,0,64485, 
1944,1,580535,Line 1 UCLA ,0,64482, 
1944,1,580544,Line 1 UCLA,0,64480, 
1944,1,580536,Line 1 UCLA ,0,64486, 
1944,1,580545,Line 1 UCLA,0,64478, 
1944,1,580537,Line 1 UCLA ,0,64481, 
1944,1,580546,Line 1 UCLA,0,64483, 
1944,1,580538,Line 1 UCLA ,0,64479, 
1944,1,580547,Line 1 UCLA,0,64484, 
1944,1,580539,Line 1 UCLA ,0,64487, 
1944,1,580548,Line 1 UCLA,0,64485, 
1944,1,580540,Line 1 UCLA ,0,64482, 
1944,1,580549,Line 1 UCLA,0,64480, 
1944,1,580550,Line 1 UCLA ,0,64486, 
1944,1,580552,Line 1 UCLA,0,64478, 
1944,1,580551,Line 1 UCLA ,0,64481, 
1944,1,580553,Line 1 UCLA,0,64483, 
1944,1,580564,Line 1 UCLA ,0,64479, 
1944,1,580554,Line 1 UCLA,0,64484, 
1944,1,580565,Line 1 UCLA ,0,64487, 
1944,1,580555,Line 1 UCLA,0,64485, 
1944,1,580566,Line 1 UCLA ,0,64480, 
1944,1,580556,Line 1 UCLA,0,64486, 
1944,1,580567,Line 1 UCLA ,0,64478, 
1944,1,580557,Line 1 UCLA,0,64481, 
1944,1,580568,Line 1 UCLA ,0,64483, 
1944,1,580558,Line 1 UCLA,0,64479, 
1944,1,580569,Line 1 Santa Monica and 6th ONLY,0,64480, 
1944,1,580559,Line 1 UCLA,0,64485, 
1944,1,580570,Line 1 Santa Monica and 6th ONLY,0,64478, 
1944,1,580560,Line 1 UCLA,0,64486, 
1944,1,580561,Line 1 UCLA ,0,64479, 
1944,1,580562,Line 1 UCLA ,0,64485, 
1944,1,580563,Line 1 UCLA ,0,64486, 
1944,1,580572,Line 1 Venice Circle,1,64478, 
1944,1,580573,Line 1 Venice Circle,1,64479, 
1944,1,580574,Line 1 California & Lincoln,1,64482, 
1944,1,580575,Line 1 Venice Circle,1,64480, 
1944,1,580576,Line 1 Lincoln and California ,1,64478, 
1944,1,580577,Line 1 Venice Circle,1,64481, 
1944,1,580578,Line 1 Lincoln and California ,1,64479, 
1944,1,580579,Line 1 Venice Circle,1,64484, 
1944,1,580580,Line 1 Lincoln and California ,1,64482, 
1944,1,580581,Line 1 Venice Circle,1,64480, 
1944,1,580582,Line 1 California & Lincoln,1,64486, 
1944,1,580583,Line 1 Venice Circle,1,64478, 
1944,1,580585,Line 1 Lincoln and California ,1,64481, 
1944,1,580584,Line 1 Venice Circle,1,64483, 
1944,1,580586,Line 1 Lincoln and California ,1,64479, 
1944,1,580587,Line 1 Venice Circle,1,64484, 
1944,1,580589,Line 1 Lincoln and California ,1,64485, 
1944,1,580588,Line 1 Venice Circle,1,64482, 
1944,1,580590,Line 1 Lincoln and California ,1,64480, 
1944,1,580591,Line 1 Venice Circle,1,64486, 
1944,1,580593,Line 1 Lincoln and California ,1,64478, 
1944,1,580592,Line 1 Venice Circle,1,64481, 
1944,1,580594,Line 1 Lincoln and California ,1,64483, 
1944,1,580605,Line 1 Venice Circle,1,64479, 
1944,1,580595,Line 1 Lincoln and California ,1,64484, 
1944,1,580606,Line 1 Venice Circle,1,64487, 
1944,1,580596,Line 1 Lincoln and California ,1,64485, 
1944,1,580607,Line 1 Venice Circle,1,64482, 
1944,1,580597,Line 1 Lincoln and California ,1,64480, 
1944,1,580608,Line 1 Venice Circle,1,64486, 
1944,1,580598,Line 1 Lincoln and California ,1,64478, 
1944,1,580609,Line 1 Venice Circle,1,64481, 
1944,1,580599,Line 1 Lincoln and California ,1,64483, 
1944,1,580610,Line 1 Venice Circle,1,64479, 
1944,1,580600,Line 1 Lincoln and California ,1,64484, 
1944,1,580611,Line 1 Venice Circle,1,64487, 
1944,1,580601,Line 1 Lincoln and California ,1,64485, 
1944,1,580612,Line 1 Venice Circle,1,64482, 
1944,1,580602,Line 1 Lincoln and California ,1,64480, 
1944,1,580613,Line 1 Venice Circle,1,64486, 
1944,1,580603,Line 1 Lincoln and California ,1,64478, 
1944,1,580614,Line 1 Venice Circle,1,64481, 
1944,1,580604,Line 1 Lincoln and California ,1,64483, 
1944,1,580629,Line 1 Venice Circle,1,64479, 
1944,1,580615,Line 1 Lincoln and California ,1,64484, 
1944,1,580630,Line 1 Venice Circle,1,64487, 
1944,1,580616,Line 1 Lincoln and California ,1,64485, 
1944,1,580631,Line 1 Venice Circle,1,64480, 
1944,1,580617,Line 1 Lincoln and California ,1,64486, 
1944,1,580632,Line 1 Venice Circle,1,64478, 
1944,1,580618,Line 1 Lincoln and California ,1,64481, 
1944,1,580633,Line 1 Venice Circle,1,64483, 
1944,1,580619,Line 1 Lincoln and California ,1,64479, 
1944,1,580634,Line 1 Venice Circle,1,64484, 
1944,1,580620,Line 1 Lincoln and California ,1,64485, 
1944,1,580635,Line 1 Venice Circle,1,64480, 
1944,1,580621,Line 1 Lincoln and California ,1,64486, 
1944,1,580636,Line 1 Venice Circle,1,64478, 
1944,1,580622,Line 1 California and Lincoln,1,64481, 
1944,1,580637,Line 1 Santa Monica/ 4th & Broadway Only,1,64483, 
1944,1,580623,Line 1 Venice Circle,1,64479, 
1944,1,580624,Line 1 Venice Circle,1,64485, 
1944,1,580625,Line 1 Venice Circle,1,64486, 
1944,1,580626,Line 1 Venice Circle,1,64479, 
1944,1,580627,Line 1 Venice Circle,1,64485, 
1944,1,580628,Line 1 Santa Monica/ 4th & Broadway Only,1,64486, 
1945,1,580951,Line 2 UCLA,0,64514, 
1945,1,580953,Line 2 UCLA,0,64516, 
1945,1,580952,Line 2 UCLA,0,64515, 
1945,1,580954,Line 2 UCLA,0,64514, 
1945,1,580955,Line 2 UCLA,0,64516, 
1945,1,580956,Line 2 UCLA,0,64515, 
1945,1,580957,Line 2 UCLA,0,64517, 
1945,1,580958,Line 2 UCLA,0,64514, 
1945,1,580959,Line 2 UCLA,0,64516, 
1945,1,580960,Line 2 UCLA,0,64515, 
1945,1,580961,Line 2 UCLA,0,64517, 
1945,1,580962,Line 2 UCLA,0,64514, 
1945,1,580963,Line 2 UCLA,0,64516, 
1945,1,580964,Line 2 UCLA,0,64515, 
1945,1,580965,Line 2 UCLA,0,64518, 
1945,1,580966,Line 2 UCLA,0,64517, 
1945,1,580967,Line 2 UCLA,0,64514, 
1945,1,580968,Line 2 UCLA,0,64516, 
1945,1,580969,Line 2 UCLA,0,64515, 
1945,1,580970,Line 2 UCLA,0,64518, 
1945,1,580971,Line 2 UCLA,0,64517, 
1945,1,580972,Line 2 UCLA,0,64514, 
1945,1,580973,Line 2 UCLA,0,64516, 
1945,1,580974,Line 2 UCLA,0,64515, 
1945,1,580975,Line 2 UCLA,0,64518, 
1945,1,580976,Line 2 UCLA,0,64517, 
1945,1,580977,Line 2 UCLA,0,64514, 
1945,1,580978,Line 2 UCLA,0,64516, 
1945,1,580979,Line 2 UCLA,0,64515, 
1945,1,580980,Line 2 UCLA,0,64518, 
1945,1,580981,Line 2 UCLA,0,64517, 
1945,1,580982,Line 2 UCLA,0,64514, 
1945,1,580983,Line 2 UCLA,0,64516, 
1945,1,580984,Line 2 UCLA,0,64515, 
1945,1,580985,Line 2 UCLA,0,64518, 
1945,1,580986,Line 2 UCLA,0,64517, 
1945,1,580987,Line 2 UCLA,0,64516, 
1945,1,580988,Line 2 UCLA,0,64518, 
1945,1,580989,Line 2 UCLA,0,64517, 
1945,1,580990,Line 2 UCLA,0,64516, 
1945,1,580991,Line 2 UCLA,0,64518, 
1945,1,580992,Line 2 UCLA,0,64517, 
1945,1,580993,,1,64516, 
1945,1,580994,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,580995,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,580996,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,580997,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,580998,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,580999,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581000,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581001,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,581002,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581003,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581004,,1,64518, 
1945,1,581005,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581006,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,581007,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581008,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581009,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581010,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581011,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,581012,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581013,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581014,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581015,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581016,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,581017,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581018,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581019,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581020,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581021,Line 2 Santa Monica/ 4th and Civic Center,1,64514, 
1945,1,581022,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581023,Line 2 Santa Monica/ 4th and Civic Center,1,64515, 
1945,1,581024,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581025,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581026,Line 2 Santa Monica / 4th and Santa Monica,1,64514, 
1945,1,581028,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581027,Line 2 Santa Monica / 4th and Santa Monica,1,64515, 
1945,1,581029,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581030,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,581031,Line 2 Santa Monica/ 4th and Civic Center,1,64516, 
1945,1,581032,Line 2 Santa Monica/ 4th and Civic Center,1,64518, 
1945,1,581033,Line 2 Santa Monica/ 4th and Civic Center,1,64517, 
1945,1,585101,Line 2 Santa Monica / 4th and Santa Monica,1,64516, 
1945,1,585102,Line 2 Santa Monica / 4th and Santa Monica,1,64518, 
1946,1,584734,Line 3 5th & Arizona Only,0,65033, 
1946,1,581222,UCLA,0,65035, 
1946,1,581223,Line 3 5th & Arizona Only,0,65036, 
1946,1,581224,UCLA,0,65034, 
1946,1,581256,Line 3 5th & Arizona Only,0,65038, 
1946,1,581225,UCLA,0,65033, 
1946,1,581257,Line 3 5th & Arizona Only,0,65039, 
1946,1,581226,UCLA,0,65037, 
1946,1,581258,Line 3 5th & Arizona Only,0,65040, 
1946,1,581227,UCLA,0,65036, 
1946,1,581259,Line 3 5th & Arizona Only,0,65041, 
1946,1,581228,UCLA,0,65035, 
1946,1,581260,Line 3 5th & Arizona Only,0,65039, 
1946,1,581229,UCLA,0,65038, 
1946,1,581261,Line 3 5th & Arizona Only,0,65042, 
1946,1,581230,UCLA,0,65034, 
1946,1,581262,Line 3 5th & Arizona Only,0,65040, 
1946,1,581231,UCLA,0,65033, 
1946,1,581263,Line 3 5th & Arizona Only,0,65041, 
1946,1,581232,UCLA,0,65037, 
1946,1,581264,Line 3 5th & Arizona Only,0,65039, 
1946,1,581233,UCLA,0,65043, 
1946,1,581265,Line 3 5th & Arizona Only,0,65036, 
1946,1,581234,UCLA,0,65042, 
1946,1,581266,Line 3 5th & Arizona Only,0,65035, 
1946,1,581235,UCLA,0,65040, 
1946,1,581267,Line 3 5th & Arizona Only,0,65038, 
1946,1,581236,UCLA,0,65041, 
1946,1,581268,Line 3 5th & Arizona Only,0,65034, 
1946,1,581237,UCLA,0,65039, 
1946,1,581269,Line 3 5th & Arizona Only,0,65033, 
1946,1,581238,UCLA,0,65036, 
1946,1,581270,Line 3 5th & Arizona Only,0,65037, 
1946,1,581239,UCLA,0,65035, 
1946,1,581271,Line 3 5th & Arizona Only,0,65043, 
1946,1,581240,UCLA,0,65038, 
1946,1,581272,Line 3 5th & Arizona Only,0,65042, 
1946,1,581241,UCLA,0,65034, 
1946,1,581273,Line 3 5th & Arizona Only,0,65040, 
1946,1,581242,UCLA,0,65033, 
1946,1,581274,Line 3 5th & Arizona Only,0,65041, 
1946,1,581243,UCLA,0,65037, 
1946,1,581275,Line 3 5th & Arizona Only,0,65039, 
1946,1,581244,UCLA,0,65043, 
1946,1,581276,Line 3 5th & Arizona Only,0,65036, 
1946,1,581245,UCLA,0,65042, 
1946,1,581277,Line 3 5th & Arizona Only,0,65035, 
1946,1,581246,UCLA,0,65040, 
1946,1,581278,Line 3 5th & Arizona Only,0,65038, 
1946,1,581247,UCLA,0,65041, 
1946,1,581279,Line 3 5th & Arizona Only,0,65034, 
1946,1,581249,Line 3 5th & Arizona Only,0,65039, 
1946,1,581250,UCLA,0,65033, 
1946,1,581281,Line 3 5th & Arizona Only,0,65036, 
1946,1,581251,UCLA,0,65037, 
1946,1,581282,Line 3 5th & Arizona Only,0,65035, 
1946,1,581252,UCLA,0,65038, 
1946,1,581253,UCLA,0,65040, 
1946,1,581254,UCLA,0,64884, 
1946,1,581255,UCLA,0,65033, 
1946,1,581283,Line 3 5th & Arizona Only,0,65037, 
1946,1,581284,Line 3 5th & Arizona Only,0,64740, 
1946,1,581280,Line 3 5th & Arizona Only,0,65041, 
1946,1,581285,Line 3 5th & Arizona Only,0,64884, 
1946,1,581286,Line 3 5th & Arizona Only,0,65033, 
1946,1,584733,Line 3 Green Line Station,1,65034, 
1946,1,581287,Line 3 Green Line Station,1,65033, 
1946,1,581288,Line 3 Green Line Station,1,65037, 
1946,1,584730,Line 3 Green Line Station,1,65036, 
1946,1,581289,Line 3 Green Line Station,1,65035, 
1946,1,584732,Line 3 Green Line Station,1,65038, 
1946,1,581327,Line 3 Green Line Station,1,65034, 
1946,1,581294,Line 3 Green Line Station,1,65040, 
1946,1,581328,Line 3 Green Line Station,1,65033, 
1946,1,584729,Line 3 Green Line Station,1,65041, 
1946,1,581329,Line 3 Green Line Station,1,65037, 
1946,1,581296,Line 3 Green Line Station,1,65039, 
1946,1,581330,Line 3 Green Line Station,1,65036, 
1946,1,581297,Line 3 Green Line Station,1,65042, 
1946,1,581331,Line 3 Green Line Station,1,65035, 
1946,1,581298,Line 3 Green Line Station,1,65040, 
1946,1,581332,Line 3 Green Line Station,1,65038, 
1946,1,581333,Line 3 Green Line Station,1,65041, 
1946,1,581300,Line 3 Green Line Station,1,65034, 
1946,1,581334,Line 3 Green Line Station,1,65039, 
1946,1,581301,Line 3 Green Line Station,1,65033, 
1946,1,581335,Line 3 Green Line Station,1,65036, 
1946,1,581302,Line 3 Green Line Station,1,65037, 
1946,1,581336,Line 3 Green Line Station,1,65035, 
1946,1,581303,Line 3 Green Line Station,1,65043, 
1946,1,581337,Line 3 Green Line Station,1,65038, 
1946,1,581304,Line 3 Green Line Station,1,65042, 
1946,1,581338,Line 3 Green Line Station,1,65034, 
1946,1,581305,Line 3 Green Line Station,1,65040, 
1946,1,581339,Line 3 Green Line Station,1,65033, 
1946,1,581306,Line 3 Green Line Station,1,65041, 
1946,1,581340,Line 3 Green Line Station,1,65037, 
1946,1,581307,Line 3 Green Line Station,1,65039, 
1946,1,581341,Line 3 Green Line Station,1,65043, 
1946,1,581308,Line 3 Green Line Station,1,65036, 
1946,1,581342,Line 3 Green Line Station,1,65042, 
1946,1,581309,Line 3 Green Line Station,1,65035, 
1946,1,581343,Line 3 Green Line Station,1,65040, 
1946,1,581310,Line 3 Green Line Station,1,65038, 
1946,1,581344,Line 3 Green Line Station,1,65041, 
1946,1,581311,Line 3 Green Line Station,1,65034, 
1946,1,581345,Line 3 Green Line Station,1,65039, 
1946,1,581312,Line 3 Green Line Station,1,65033, 
1946,1,581346,Line 3 Green Line Station,1,65036, 
1946,1,581313,Line 3 Green Line Station,1,65037, 
1946,1,581347,Line 3 Green Line Station,1,65035, 
1946,1,581314,Line 3 Green Line Station,1,65043, 
1946,1,581348,Line 3 Green Line Station,1,65038, 
1946,1,581315,Line 3 Green Line Station,1,65042, 
1946,1,581349,Line 3 Green Line Station,1,65034, 
1946,1,581316,Line 3 Green Line Station,1,65040, 
1946,1,581350,Line 3 Green Line Station,1,64884, 
1946,1,581317,Line 3 Green Line Station,1,65041, 
1946,1,581318,Line 3 Green Line Station,1,65033, 
1946,1,581320,Line 3 Green Line Station,1,65037, 
1946,1,581321,Line 3 Green Line Station,1,64740, 
1946,1,581322,Line 3 Green Line Station,1,65041, 
1946,1,581323,Line 3 Green Line Station,1,64884, 
1946,1,581324,Line 3 Green Line Station,1,65033, 
1946,1,581325,Line 3 Green Line Station,1,64740, 
1947,1,581623,Line 4 Westside Pavilion ,0,64581, 
1947,1,581612,Line 4 Westside Pavilion ,0,64579, 
1947,1,581613,Line 4 Westside Pavilion ,0,64580, 
1947,1,581614,Line 4 Westside Pavilion ,0,64581, 
1947,1,581615,Line 4 Westside Pavilion ,0,64579, 
1947,1,581616,Line 4 Westside Pavilion ,0,64581, 
1947,1,581617,Line 4 Westside Pavilion ,0,64579, 
1947,1,581618,Line 4 Westside Pavilion ,0,64581, 
1947,1,581619,Line 4 Westside Pavilion ,0,64579, 
1947,1,581620,Line 4 Westside Pavilion ,0,64581, 
1947,1,581621,Line 4 Westside Pavilion ,0,64579, 
1947,1,581622,Line 4 Westside Pavilion ,0,64581, 
1947,1,581624,Line 4 Westside Pavilion ,0,64582, 
1947,1,581637,Line 4 Santa Monica/ Broadway and 4th Only,1,64580, 
1947,1,581625,Line 4 Santa Monica/ Broadway and 4th Only,1,64581, 
1947,1,581626,Line 4 Santa Monica/ Broadway and 4th Only,1,64579, 
1947,1,581627,Line 4 Santa Monica/ Broadway and 4th Only,1,64580, 
1947,1,581628,Line 4 4th and Santa Monica Civic Center ,1,64581, 
1947,1,581630,Line 4 4th and Santa Monica Civic Center ,1,64579, 
1947,1,581629,Line 4 4th and Santa Monica Civic Center ,1,64581, 
1947,1,581631,Line 4 4th and Santa Monica Civic Center ,1,64579, 
1947,1,581632,Line 4 4th and Santa Monica Civic Center ,1,64581, 
1947,1,581633,Line 4 4th and Santa Monica Civic Center ,1,64579, 
1947,1,581634,Line 4 4th and Santa Monica Civic Center ,1,64581, 
1947,1,581635,Line 4 Santa Monica/ Broadway and 4th Only,1,64579, 
1947,1,581636,Line 4 Santa Monica/ Broadway and 4th Only,1,64581, 
1948,1,584946,,0,64970, 
1948,1,584947,,0,64971, 
1948,1,584948,,0,64972, 
1948,1,584949,,0,64970, 
1948,1,584950,,0,64973, 
1948,1,584951,,0,64971, 
1948,1,584952,,0,64972, 
1948,1,584953,,0,64970, 
1948,1,584954,,0,64973, 
1948,1,584955,,0,64971, 
1948,1,584956,,0,64972, 
1948,1,584957,,0,64970, 
1948,1,584958,,0,64973, 
1948,1,584959,,0,64971, 
1948,1,584960,,0,64972, 
1948,1,584961,,0,64970, 
1948,1,584962,,0,64973, 
1948,1,584963,,0,64971, 
1948,1,584964,,0,64972, 
1948,1,584965,,0,64970, 
1948,1,584966,,0,64973, 
1948,1,584967,,0,64971, 
1948,1,584968,,0,64972, 
1948,1,584969,,0,64970, 
1948,1,584970,,0,64973, 
1948,1,584971,,0,64971, 
1948,1,584972,,0,64972, 
1948,1,584973,,0,64970, 
1948,1,584974,,0,64514, 
1948,1,584975,,0,64973, 
1948,1,584976,,0,64971, 
1948,1,584977,,1,64970, 
1948,1,584978,,1,64971, 
1948,1,584979,,1,64972, 
1948,1,584980,,1,64970, 
1948,1,584981,,1,64973, 
1948,1,584982,,1,64971, 
1948,1,584983,,1,64972, 
1948,1,584984,,1,64970, 
1948,1,584985,,1,64973, 
1948,1,584986,,1,64971, 
1948,1,584987,,1,64972, 
1948,1,584988,,1,64970, 
1948,1,584989,,1,64973, 
1948,1,584990,,1,64971, 
1948,1,584991,,1,64972, 
1948,1,584992,,1,64970, 
1948,1,584993,,1,64973, 
1948,1,584994,,1,64971, 
1948,1,584995,,1,64972, 
1948,1,584996,,1,64970, 
1948,1,584997,,1,64973, 
1948,1,584998,,1,64971, 
1948,1,584999,,1,64972, 
1948,1,585000,,1,64970, 
1948,1,585001,,1,64973, 
1948,1,585002,,1,64971, 
1948,1,585003,,1,64972, 
1948,1,585004,,1,64514, 
1950,1,585392,,0,65112, 
1950,1,585393,,0,65113, 
1950,1,585394,,0,65115, 
1950,1,585395,,0,65111, 
1950,1,585396,,0,65043, 
1950,1,585397,,0,65119, 
1950,1,585398,,0,65112, 
1950,1,585399,,0,65113, 
1950,1,585400,,0,65116, 
1950,1,585401,,0,65117, 
1950,1,585402,,0,65115, 
1950,1,585403,,0,65118, 
1950,1,585404,,0,65111, 
1950,1,585405,,0,65043, 
1950,1,585406,,0,65119, 
1950,1,585407,,0,65112, 
1950,1,585408,,0,65113, 
1950,1,585409,,0,65116, 
1950,1,585410,,0,65117, 
1950,1,585411,,0,65115, 
1950,1,585412,,0,65118, 
1950,1,585413,,0,65111, 
1950,1,585414,,0,65119, 
1950,1,585415,,0,65112, 
1950,1,585416,,0,65113, 
1950,1,585417,,0,65116, 
1950,1,585418,,0,65117, 
1950,1,585419,,0,65120, 
1950,1,585420,,0,65115, 
1950,1,585421,,0,65118, 
1950,1,585422,,0,65111, 
1950,1,585423,,0,65119, 
1950,1,585424,,0,65112, 
1950,1,585425,,0,65113, 
1950,1,585426,,0,65116, 
1950,1,585427,,0,65117, 
1950,1,585428,,0,65120, 
1950,1,585429,,0,65115, 
1950,1,585430,,0,65118, 
1950,1,585431,,0,65111, 
1950,1,585432,,0,65119, 
1950,1,585433,,0,65112, 
1950,1,585434,,0,65113, 
1950,1,585435,,0,65116, 
1950,1,585436,,0,65117, 
1950,1,585437,,0,65120, 
1950,1,585438,,0,65121, 
1950,1,585439,,0,65115, 
1950,1,585440,,0,65118, 
1950,1,585441,,0,65111, 
1950,1,585442,,0,65119, 
1950,1,585443,,0,65112, 
1950,1,585444,,0,65113, 
1950,1,585445,,0,65116, 
1950,1,585446,,0,65117, 
1950,1,585447,,0,65120, 
1950,1,585448,,0,65121, 
1950,1,585449,,0,65115, 
1950,1,585450,,0,65111, 
1950,1,585451,,0,65112, 
1950,1,585452,,0,65113, 
1950,1,585453,,0,65116, 
1950,1,585454,,0,65120, 
1950,1,585455,,0,65115, 
1950,1,585456,,0,65111, 
1950,1,585457,,0,65112, 
1950,1,585458,,0,65113, 
1950,1,585459,,0,64478, 
1950,1,585460,,0,65120, 
1950,1,585461,,0,65112, 
1950,1,585462,,0,64478, 
1950,1,585463,,1,65111, 
1950,1,585464,,1,65043, 
1950,1,585465,,1,65112, 
1950,1,585466,,1,65113, 
1950,1,585467,,1,65116, 
1950,1,585468,,1,65117, 
1950,1,585469,,1,65115, 
1950,1,585470,,1,65118, 
1950,1,585471,,1,65111, 
1950,1,585472,,1,65043, 
1950,1,585473,,1,65119, 
1950,1,585474,,1,65112, 
1950,1,585475,,1,65113, 
1950,1,585476,,1,65116, 
1950,1,585477,,1,65117, 
1950,1,585478,,1,65115, 
1950,1,585479,,1,65118, 
1950,1,585480,,1,65111, 
1950,1,585481,,1,65043, 
1950,1,585482,,1,65119, 
1950,1,585483,,1,65112, 
1950,1,585484,,1,65113, 
1950,1,585485,,1,65116, 
1950,1,585486,,1,65117, 
1950,1,585487,,1,65120, 
1950,1,585488,,1,65115, 
1950,1,585489,,1,65118, 
1950,1,585490,,1,65111, 
1950,1,585491,,1,65119, 
1950,1,585492,,1,65112, 
1950,1,585493,,1,65113, 
1950,1,585494,,1,65116, 
1950,1,585495,,1,65117, 
1950,1,585496,,1,65120, 
1950,1,585497,,1,65115, 
1950,1,585498,,1,65118, 
1950,1,585499,,1,65111, 
1950,1,585500,,1,65119, 
1950,1,585501,,1,65112, 
1950,1,585502,,1,65113, 
1950,1,585503,,1,65116, 
1950,1,585504,,1,65117, 
1950,1,585505,,1,65120, 
1950,1,585506,,1,65115, 
1950,1,585507,,1,65118, 
1950,1,585508,,1,65111, 
1950,1,585509,,1,65119, 
1950,1,585510,,1,65112, 
1950,1,585511,,1,65113, 
1950,1,585512,,1,65116, 
1950,1,585513,,1,65117, 
1950,1,585514,,1,65120, 
1950,1,585515,,1,65121, 
1950,1,585516,,1,65115, 
1950,1,585517,,1,65111, 
1950,1,585518,,1,65119, 
1950,1,585519,,1,65112, 
1950,1,585520,,1,65113, 
1950,1,585521,,1,65116, 
1950,1,585522,,1,65120, 
1950,1,585523,,1,65115, 
1950,1,585524,,1,65111, 
1950,1,585525,,1,65112, 
1950,1,585526,,1,65113, 
1950,1,585527,,1,65116, 
1950,1,585528,,1,65120, 
1950,1,585529,,1,65111, 
1950,1,585530,,1,65112, 
1950,1,585531,,1,64478, 
1950,1,585532,,1,65120, 
1950,1,585533,,1,65112, 
1951,1,582374,Line 8 UCLA,0,64670, 
1951,1,582375,Line 8 UCLA,0,64671, 
1951,1,582376,Line 8 UCLA,0,64579, 
1951,1,582377,Line 8 UCLA,0,64670, 
1951,1,582378,Line 8 UCLA,0,64580, 
1951,1,582379,Line 8 UCLA,0,64671, 
1951,1,582380,Line 8 UCLA,0,64581, 
1951,1,582381,Line 8 UCLA,0,64670, 
1951,1,582382,Line 8 UCLA,0,64579, 
1951,1,582383,Line 8 UCLA,0,64671, 
1951,1,582384,Line 8 UCLA,0,64580, 
1951,1,582385,Line 8 UCLA,0,64670, 
1951,1,582386,Line 8 UCLA,0,64582, 
1951,1,582387,Line 8 UCLA,0,64671, 
1951,1,582388,Line 8 UCLA,0,64580, 
